,auto_mobility,auto_charge_station,auto_cycles,auto_points,teleop_cycles,teleop_points,total_cycles,links,link_points,total_points,cube_cycles,cube_points,cone_cycles,cone_points,bot_cycles,bot_points,mid_cycles,mid_points,top_cycles,top_points,auto_bot_cubes,auto_mid_cubes,auto_top_cubes,auto_bot_cones,auto_mid_cones,auto_top_cones,auto_bot_cycles,auto_mid_cycles,auto_top_cycles,auto_cube_cycles,auto_cone_cycles,teleop_bot_cubes,teleop_mid_cubes,teleop_top_cubes,teleop_bot_cones,teleop_mid_cones,teleop_top_cones,teleop_bot_cycles,teleop_mid_cycles,teleop_top_cycles,teleop_cube_cycles,teleop_cone_cycles,endgame_charge_station,fouls_committed,fouls_drawn,capped_fouls_committed,capped_fouls_drawn
7516,2.5708279153542084,1.0892208980740157,0.4097479869606042,1.7885270100502804,1.3025769933163438,4.987535641256024,1.7123249802769476,0.1438109104667178,0.7190545523335888,7.495117203639893,1.1084985218409757,4.3282950688895925,0.6043757444415693,2.446193859029446,0.5711149322463058,1.3057399745969667,0.21668544986941005,0.8040216949880519,0.8949676496183204,4.686228120749698,0.0632798099475225,0.10798555188825179,0.15397713075791516,0.05574782107148869,0.02343543829529744,-0.026187636617764794,0.1240510915687773,0.1345551676021157,0.13407642421000268,0.3361938620721615,0.06309344223973731,0.0855482780747303,0.39469769367712887,0.24154718163084937,0.3131492851251263,-0.3124540281371141,0.49567412515926257,0.4144750168598107,0.08806308769585927,0.7431558388083642,0.7474254306905821,0.5246636394202886,5.167361144652535,0.8184919354148975,2.68321263350942,0.8803499013389742,2.1250690945769444
7520,-0.3364330243537997,1.1163434839339899,0.8699998582817934,4.067824352916974,2.451443755593361,6.162522612654195,3.321443613875156,0.5546282039356367,2.773141019678183,13.00348798524935,2.0742952166701905,6.766809275749339,1.2471153749285955,3.4726615606193283,1.5465034006003404,3.2073215630751175,1.2775051485859112,4.23007339441071,0.47426815181762505,2.791193477044584,0.16296136338501624,0.2723953762254499,0.3909143145357518,-0.0800792617078693,0.12436516130462642,-0.01944198439329591,0.08584320166700851,0.39860799161683597,0.37517818756517746,0.8327263850342416,0.030796117454352886,0.7915291298532591,0.48579932220972427,-0.06466201458390597,0.6490459663678365,0.38728858279103245,0.1529955734164726,1.449875182766954,0.8765181879134938,0.09183169373877138,1.2277754913523093,1.2060082917565769,6.414941875926867,0.0,0.11130394654859177,0.0,0.2321507371872522
7521,1.1767266312922233,2.5259567959229647,0.024181642146293536,0.834490730374705,2.852414466873665,9.135701254720802,2.876596109019959,0.5484161235169929,2.742080617584964,12.71227260268047,1.9561969276912747,6.262180265625616,0.9208845952910869,3.6874918490065,1.3841134876060777,2.599322361376366,0.17027424486757958,0.45698114056582456,1.3388694695493177,6.921811359903423,-0.005132148914209475,-0.06594388637953905,0.21595969948445137,-0.1364541615392,0.00225642346357931,0.03730259112384353,-0.14533412271938614,-0.06602575311584939,0.24857185193604803,0.1367132652288616,-0.1044287448315665,1.0771326792500284,0.32147653436962825,0.4573519117502265,0.4826111846432265,-0.07537000519530229,0.6518920064989453,1.5479729076437017,0.24176488032081103,1.1048163903188746,1.8368378611683087,1.0380239200505872,2.9949232248441646,2.699222758135457,0.6771265250629883,1.7770148114886848,0.8381159458480778
7522,3.7171960874305485,3.8717517057269304,1.008754793243047,5.745377830906144,2.9491420315248345,12.833210712736479,3.9578968247678814,0.8858981732645652,4.429490866322826,23.008079409965454,1.1653464004719838,6.037982201695513,2.792534480725362,12.533037892865137,0.612129570770085,1.3493259320956366,0.19457700375332243,0.5554158870368879,3.154461312864348,16.659028447061417,0.15322731038316859,-0.09693868082509184,0.924725506482772,-0.029548328401305588,0.07587237850221101,-0.027705316219043048,0.125077730878686,-0.02019361164217632,0.898770743774101,0.9840634714193116,0.021430403991148907,0.11010524862980461,0.07416480442200477,-0.01611554917035893,0.36509357155568256,0.13161039021814988,2.2611271371927364,0.47959194633486346,0.20739557370753173,2.2466640186588793,0.17529163957750377,2.7657094451295343,4.917249381689887,0.5427350922170108,0.8344721270866483,0.4086486208011477,0.7636604401892959
7525,0.25362499359492974,5.673055741560951,0.6942637036038558,4.043141486284463,4.384474490859077,11.716670630421875,5.0787381944629315,1.3759161494260783,6.87958074713039,22.639392863836726,4.179989779140273,11.700150363646749,0.8994339182003653,4.062534854437123,2.99845072647401,6.0392588123715285,0.703826639056498,2.085275551947928,1.4111643922849773,7.705504737665712,0.12569514653403263,-0.02631008831628034,0.6952319293496105,-0.019431877562422387,-0.025693793228365607,0.006881572631833743,0.09648514457843206,-0.058104531955936616,0.6898760446220769,0.7733002374953154,-0.05789942024258778,3.0399087614012794,0.3584706556992323,0.10381013744979636,-0.054226371535146506,0.4292844448545773,0.670763425146979,2.954971706868568,0.7764276434806343,0.7630220451289071,3.452296538866429,0.9907469608071078,9.325548812047339,0.0,0.0664746753289182,0.0,0.6156968942205575
7528,0.35666285427277233,0.588110884457033,0.5300165547474633,3.224113755177603,2.8467959239726737,7.330784032799279,3.376803972867192,0.6321005662531386,3.1605028312656933,13.715398257380249,2.105668437264941,5.1102979611660215,1.2682032911224148,5.426086971138631,2.0261446023400107,4.101234803873849,0.400502922716023,1.1238961225124733,0.9531367340287934,5.264493950475668,-0.12127051964492533,-0.07280009670071055,-0.004033208713997052,0.17923643864815647,0.009603376060573824,0.5362916057062556,0.05842279172507744,-0.06291167407636182,0.5328301794964936,-0.19710782201909796,0.7260497949557495,1.703465029846192,0.31059172706977417,0.2862182209390871,0.2612184419945809,0.14774862508446251,0.12999126901061725,1.9661183966552545,0.45886961583881697,0.4167492226238644,2.3026061772712234,0.5415316367466236,5.333696736296647,2.10013701633236,2.896526852377841,0.9399567597699714,2.498585756180098
7530,2.338346195190017,0.003700649824641071,0.2932134846682891,0.9905148987770765,3.821151667117613,13.18211011648241,4.114365151785901,0.5762174877643794,2.8810874388218966,17.05371245408139,2.532476570041305,8.731305524776184,1.582495087735765,5.434085921672005,1.9509701684604923,4.125874306168233,0.43317080451023743,1.3407925684945927,1.7464131641646854,8.715107742933482,-0.010401406166550968,0.06758783733272203,-0.029152671487982035,0.2542463647617641,-0.025686305127327065,0.04327174722613914,0.2426911088518446,0.04118163607517596,0.012675016891509515,0.02551831544665069,0.26951241641000573,0.8866208929583352,0.6052494569286483,1.0276526103101054,0.83687823937402,-0.22380457508530552,0.7085298758944685,1.7198751741712035,0.3801082059215246,1.7348193704443453,2.5136354258369313,1.3151045697682975,7.933735349788736,0.3976576858936968,6.12182471843883,0.39860773734845967,3.237557899400309
7531,1.8766347658588185,0.2764065500626218,0.797888399199795,3.585682669974568,2.219840687635848,7.641471907534523,3.0177290868356432,0.7558859876296037,3.7794299381480188,15.006584515657108,1.744420329623675,6.535498286353465,1.272377069097489,4.6841877055563685,1.3083404417406845,3.00795929932814,0.35881423041541743,1.1003570374414435,1.3324908443856422,7.035405537860386,0.15515083295128418,0.11434480583237615,0.48481369229632876,0.21389495847210682,-0.03558086539220671,-0.11442598437557266,0.3658566560003989,0.07677421321359501,0.3663964610125718,0.7473568727122817,0.057477525100894725,0.8173347906713399,-0.07272978017841247,0.2838553749675604,0.1693971596501661,0.36256487103440155,0.7127035951154054,0.9767156605839626,0.2861406405553069,0.9927914424810675,1.0121877776188075,1.2267030644853785,4.407023983731296,0.06713077064893769,1.3269806076770625,0.1692451928615218,1.4070250958082364
7534,1.99920729430027,0.9948942483255208,-0.03198922987877356,0.21280872891566494,2.498219589687911,6.472642332159129,2.4662325923727124,0.7544265274020199,3.772132637010099,10.457584299262749,1.8534436105565797,4.567396782425549,0.6109475099548883,2.106634131483724,2.149951263074276,4.1134581546664055,-0.40294364334556676,-1.134466677536473,0.7315311533917258,3.6824902203681145,-0.09833132760491176,0.06956581529291982,0.06632516940305008,-0.06876785084604557,0.006749858561325213,-0.0047012812999164474,-0.16756112185133715,0.07602746365337196,0.061045759574871815,0.036552599743720826,-0.06764784085927775,1.7626668365609512,-0.19049370758116105,0.2506717386911326,0.5563311242343969,-0.2911671453162642,0.41804343980372155,2.317547110227137,-0.48219599070378105,0.6681694555070816,1.820487795047026,0.6806055578559367,3.7907992031797058,0.2696632218226923,0.4026031697283457,0.23937299207749518,1.1165207182360235
7535,0.47726722431051,1.0218631548318535,0.9631572817639302,3.244769916783841,1.7565384389732086,7.1145166199769605,2.719695720737139,0.8097809634605732,4.048904817302865,14.40819135406367,1.2866048216941897,4.377762409984225,1.433688334745862,5.972650683743928,1.034192746209949,2.913873749017184,0.5049987966085994,1.5671005204196118,1.1518342207050858,5.882157354520476,0.7395219578161522,0.08742009320416702,0.013420217832571288,0.03283732153576606,-0.06739767246331775,0.026702265989468833,0.7927538132410162,0.03274673437766598,0.06564652389317414,0.8848232681477152,0.03313762305428714,0.10501817238870062,-0.08628527149257939,0.18553938343357057,-0.05054019289557442,0.49116275892429473,0.7716604306031902,0.11853219275187085,0.4285035120011454,0.9812931682421244,0.3083356770907889,1.3271536486664328,2.0028639977167524,0.0,2.16597611902623,0.0,1.387989237370567
7536,2.139168468845326,2.201635733365735,0.9705790326380535,4.498461652517221,4.060791239091695,13.353219012589594,5.031370271729748,1.2451152415145803,6.225576207572901,24.077256872679715,2.3350425289800665,8.090783507638156,2.700997329765369,9.748430474904627,0.9381826373865008,1.965810496389881,2.7618719764282877,8.866904397265387,1.3441767731125471,7.09669888676191,0.17177130029610055,0.5291769958809942,0.3338324154999739,-0.03535424717245946,0.021315220627337064,0.036979837326359524,0.12268379964622393,0.5419239292677009,0.3536248969411366,1.004841602673872,-0.004664843381143504,0.7754784769857997,0.4709498016590491,0.21571582437940517,0.17593426905427545,1.7871368708399349,0.8653501386498776,0.9082799756731536,2.242177400640159,1.0648420011470097,1.3920699861908166,2.7510697788685032,6.852643694971648,2.175395314023807,14.824630673326215,2.0563301264150775,6.118432777352308
7538,2.7117193498634875,2.883381622917179,0.8079610728554143,4.356998381935489,2.9261232767782333,10.128324454138383,3.7340843496336475,0.8080834462604148,4.040417231302074,18.525740067375946,2.306134596290408,8.49577703603393,1.4274119328095967,5.985940004145901,0.857376905159746,1.8978730714262806,1.2000772031408409,3.5890888644499643,1.6624277046406553,8.971335348570433,0.031909622394971256,0.08126923679236941,0.7294042917793538,0.1340216902349963,-0.08560026112257438,-0.09076912637409862,0.16716654078960733,-0.003560355551906128,0.640181070460751,0.8452760037984062,-0.0398647254412904,0.9969052989835406,0.3047830080735963,0.14706644250934522,-0.3140069719673468,0.8980769064058927,0.8725193606066828,0.6867778747612425,1.2042908631350058,1.021045056352041,1.4550575184272538,1.4635466231646554,6.504194705918266,0.2891803208113449,0.21475873602136786,0.4288298795972463,0.08720694184067729
7539,2.921922212358402,4.255501018231235,0.9386775170976365,4.399407107356479,4.816906533923386,15.569720668767388,5.755584051021021,1.5294145425853938,7.647072712926968,27.616200489050836,4.17348679010494,12.98608663166493,1.5821238178763255,7.010407061310368,3.0792262050916563,6.481652675739478,0.25212489511341396,0.8205004257994407,2.427325389149035,12.707938601551636,0.32309952920289264,0.04108258468568084,0.5808319411164258,0.016275119679212864,0.021436248735327065,-0.006269933957518047,0.3334518120870481,0.05882352793328231,0.5671494953303021,0.9321020049429393,0.019535749872269834,2.3536654657323983,0.40889156811471383,0.5363468964630222,0.4474045553649982,-0.19386703343731126,1.3633659737883927,2.7824678479253904,0.20816323113392954,1.8927158481287292,3.268682573204571,1.583543570539952,8.074118625683852,0.6712114912527212,0.7820686292555983,0.4406436961574845,0.75324447687243
7540,2.16001608123746,2.7851169655599257,0.9854047143920124,3.5586970456276736,4.17512823567449,14.030458971127032,5.160532950066502,1.008709507313296,5.043547536566479,22.632703553321182,1.5232656500374175,4.431734237880924,3.6374310583748044,13.162258926690926,2.977700219878281,6.750296620748781,0.13199388299607173,0.3646166386051495,2.052973831915815,10.484480735670196,-0.1252609473515437,-0.0363176946014164,0.22691166955630956,0.9227564814222018,0.002496582229472716,-0.005069996906557371,0.7974682319009071,-0.03383814641512246,0.22180750360825602,0.06527350764782375,0.9201281857762872,1.2315729390594512,0.0016381667423966163,0.22510330843857096,0.9486245319162318,0.16328992317535354,1.6054180273086816,2.1801117215776737,0.16489646175027922,1.8304890819654325,1.4581751045396187,2.717178705017645,7.060527790342205,3.582040776667033,0.8762615490624404,3.791012220733653,0.5413793627191851
7541,3.4919512540755893,3.694446920249989,1.1762793496080008,6.500476486718497,5.947103130466638,20.89438764837602,7.123382480074638,2.2864968419762555,11.43248420988128,38.827348344975796,2.4868697797487895,9.106183077956352,4.636662911477633,18.286432475293044,2.4162075684583195,4.874008695088358,1.1432930632349936,3.595410061648606,3.623358272632401,18.97750157473695,-0.03256378748084354,0.11696658039663638,0.5470529402991613,0.16943578459795341,0.04641510734179916,0.4276708400714209,0.121425080719251,0.15374423242629864,0.9553917517369114,0.5977807621267676,0.6124713889401957,1.1596378178985753,0.3065304146546594,0.5728608498079059,1.258696175678739,0.7306827441677434,2.176459138111092,2.369819029591431,1.0193186961039962,2.731071567524688,1.9602109766471634,4.078834482970586,8.134520720739234,0.4336426257840426,0.6882864671481648,0.4263417534048225,0.6589614661983633
7544,1.1024076542649464,1.6709758190576316,0.43270346985489444,2.0266814659413335,2.089244312691792,6.937290970701866,2.521947782546686,0.34903897026965286,1.7451948513482645,10.709167287991466,1.307154835213397,4.486473406712691,1.214792947333289,4.477499029930511,1.0483452084126723,2.2181758056560517,0.4018234611872393,1.2405931688116836,1.0717791129467744,5.505203462175467,0.022279583299650976,-0.003918203177946555,0.0605893843547025,0.01760989738434364,-0.007877495793633477,0.06859479417184532,0.0828504205943366,0.015007976784100832,0.18295038655698992,0.17260754179946022,0.16468436171787015,0.3536448027934037,0.12473341833034561,0.24209879071559062,0.20935093402969648,0.0920431032931612,0.35140686305783403,0.6979254793598568,0.26654457356168376,0.6442581322504402,0.939685805116327,0.8947751080949897,4.47308192805464,0.0,0.0,0.0,0.0
7546,1.8525248281483526,1.333730415994908,0.6614931975131214,2.692365988538011,2.309733787680273,5.061684865981922,2.9712269851933946,0.4871483123276293,2.4357415616381455,10.189792416158081,1.389272152056978,3.6498513060221445,1.6100451786156722,4.08161195018347,1.5645945718437826,3.144663999817181,1.7030431439630749,5.776268950300316,-0.1130778181141481,-0.5407681186395306,0.15616758957061472,0.46920588005246155,0.0872170647759347,0.013395757974620073,0.0031326142841666227,-0.005123048822133352,0.15947252779383145,0.4660427507777093,0.06946521604663178,0.69059209441058,-0.008878557635681612,0.6353328078301907,0.3784192985895664,-0.22906483323207377,0.7891347980643456,0.8681685211578873,0.03810222485898184,1.3927748237095288,1.2348981210924734,-0.2028835326665862,0.7331987250903401,1.6385697737365854,5.665735200491327,2.7497620861585563,0.05027281504099518,3.294521258207963,0.013576787694592723
7551,2.63688194282254,0.4611234667341185,0.9154937461045475,4.953965326467649,2.3272932004141347,10.761877871396452,3.242750632187044,0.7268547492964778,3.6342737464823878,19.350106860766125,1.2333343487849333,5.897247708429439,2.009463896083342,9.816812212559512,0.44001214130107275,0.9972053909334606,0.05300225632825664,0.22051119610049452,2.765639949648529,14.506107763099727,-0.156356539464787,-0.045689555117844644,0.17979875110670857,0.2837333821975699,0.09945565789158214,0.5277622018268414,0.13153186358620178,0.05635845368471753,0.7127610187617645,-0.01318921151574172,0.9193033828639179,0.17284894859184916,0.1073712348219527,0.9266548353922613,0.09220860577694306,-0.13208796002586887,1.091167364854645,0.2781074526055789,-0.01990334602579013,2.022730789464805,1.2280760704874167,1.0746908477210309,4.865382553140813,0.5,0.02055807709656321,0.4920778618047153,0.06664112932597348
7553,1.3300144911618281,4.512901597249395,0.8786230832377598,4.6295308796997,3.095845776067418,9.71638564526367,3.9744688593051776,0.5635356807160762,2.817678403580381,17.163594928543752,2.1270283004610695,8.20524011589722,1.8462152683464421,6.136420963491636,1.45427274307565,3.057644047586341,1.0186619807204367,3.1618882240501427,1.4953665935370453,8.092922886182006,0.17607823272595038,0.050311462490701314,0.5621837086329947,-0.03140507364387397,0.06911998757364633,0.056091827191112685,0.14408586026296774,0.11906502961004806,0.6175405232626937,0.7872930660628531,0.09262619289049315,0.45321613560496626,0.6223161681408625,0.2705799913619531,0.8666690316786245,0.278751819162144,0.6141084212632331,1.3180406061864676,0.9003876316545124,0.8839945993441317,1.3431155947167175,1.756221356431255,8.775733888205629,2.742181503742228,0.0,2.8444450051775423,0.0
7558,1.9300641598448662,4.308349479837799,1.5680947469061843,9.049191891999117,6.194043429827152,22.44169911195175,7.762151091462756,2.0357866170083625,10.178933085041814,41.66982745358585,2.6589515332424454,10.252675844044802,5.1035157460251,21.211753418216453,0.9138704695722137,1.9148462295690585,3.0854968573572403,9.355658291468348,3.760854513193551,20.195713750171045,0.09778997505978018,0.06660823014700305,0.5075621308991183,-0.01173057502746776,0.03331940026127793,0.8791052112294144,0.08533696797243859,0.0994768992387866,1.3857632084550122,0.6703854017887324,0.8992418525627756,0.5146306844542069,0.8775829689746377,0.6032866779414969,0.3226049439557851,2.1103305528703022,1.7777321576955862,0.8349666470505869,2.987076621247499,2.380165380902472,1.9918141117392056,4.206598611207441,6.1712823819714275,0.0,2.3158162237581084,0.0,2.429108619981314
7560,0.6193158335959855,2.240463034151511,0.5032947581953272,0.47891967553139314,0.7537656396042468,-0.27378937667512393,1.257060397799574,0.20513486254717928,1.0256743127358963,1.230804611592167,1.2185363418316424,1.9231717409850049,0.03852405596793184,-1.6684555708019415,2.3504519613655126,5.484023564407858,-0.24853696489314325,-0.7655841420706513,-0.8195078616800959,-4.445007857460846,0.49437432306478346,-0.024687998234905854,-0.19361760453364968,0.3093099275642891,-0.00445846072004441,-0.10623407445849764,0.808055439259068,-0.026419239230478803,-0.29438107621410936,0.2855981077121208,0.2074040591283812,0.9905924279424256,-0.019740695744367494,-0.07855652284749878,0.5082551922915217,-0.23265027015507148,-0.4863979654219451,1.5125764482729935,-0.24732716740659427,-0.5597905263699645,0.914599260117771,-0.1861726577045389,4.365790394032432,1.7980004298250343,3.124438904044506,1.0940460735716278,3.474901306425862
7561,-0.18129363931026204,1.665141748674988,-0.10201029086659456,0.07629497316823058,2.4233849750730427,8.870484840748846,2.321374684206449,-0.06689425019567055,-0.3344712509783528,8.612308562938724,1.0522145769677733,4.757869966110493,1.2726835116348645,4.190927298372571,0.2677860004343511,0.34495798693463064,0.8716371037687561,2.584439362209267,1.1725748852714302,6.051564385276526,-0.23308977656299212,-0.026548177440437325,0.09526115494928208,0.03198635045593984,-0.0035834393053723133,0.056192463114281034,-0.20463010170560425,-0.032331938001264805,0.14703993497647638,-0.17206511015519738,0.07750629030694868,0.022873938030018193,0.53593265829063,0.6982187125219868,0.49269861456807523,0.3764942803194104,0.35632154503711944,0.5044961322144527,0.9083414652771914,1.050373972375764,1.2390303975615655,1.2056507093915703,8.330611544655042,0.0,2.814003274054553,0.03062346592258386,1.937032273012599
7563,1.8394796082192404,2.1253526842779538,0.8581250094708219,5.533682767667215,4.390007708518602,16.699622840565148,5.248132966680608,1.3143953773391728,6.571976886695863,28.805282570098324,1.608577210296171,6.651866073863108,3.639847939526852,15.5740277259016,0.869090895611995,1.6515563933102118,1.1226496556345205,3.321409378242091,3.249715171930164,17.252668171745977,-0.023266981545935286,0.003485212628844811,0.2304952772446637,-0.0778420301803073,-0.05375264437849339,0.7568936820836519,-0.09766409691032264,-0.04811812170371931,0.9917003176697872,0.21822357725262106,0.6322237415060253,0.37725365662996074,0.23569081811452666,0.7440221125647064,0.5597099466446306,0.9228341853254608,1.4931128516721586,0.9477832331556697,1.1625157610872618,2.2412046602308306,1.3745443130599757,2.9950602028214655,7.666245209386956,1.0669543733475393,1.6375662453300386,0.9794335726772139,1.8187459640423131
7565,3.024608704512801,0.9465036831779623,0.8086944615968426,5.852145033005535,5.113508352507613,16.559839811807556,5.922196633144022,1.5937953803554208,7.968976901777104,30.380960025165596,2.386858402178983,9.237962936729252,3.535382674447621,13.158118948817014,1.5768645698682722,2.900065313548634,1.6502040973295982,4.850239651389728,2.699324880298618,14.652698652910686,-0.16871407421151843,-0.11203381826577538,1.0745979064349498,-0.07873675539947454,0.00842688201359798,0.08801971936452405,-0.2479076156588777,-0.10389192873937095,1.1620459517688952,0.7928541998702476,0.01679164566399933,0.9968427151097602,0.6187740147300634,-0.017055101334354526,0.8310705579500368,1.1357794113374517,1.5557662388425852,1.8264786204669043,1.754024262790287,1.538171507227509,1.5962308713443933,3.520043395657569,2.9833075321521036,0.760836671312414,0.3170020425315015,0.7761628346915628,0.33893222110134835
7567,1.7565291265139216,3.3413683048998735,0.9363170448897407,5.056500018096328,4.077277404422001,17.005992656081496,5.013595535453674,1.112889885367473,5.564449426837364,27.62694240411932,1.103970427613043,4.922412098387088,3.910290263767473,17.152553049780074,0.43111435239889223,0.9377070722855814,1.338491912496222,4.148292350327607,3.266795809278767,17.035808637472577,-0.013763673274701956,-0.08483403014425696,-0.029786279344831718,0.12298365475800412,0.1978581654414976,0.7625423562827878,0.10624465947523229,0.11116780797899561,0.7290324204635561,-0.13487031828986923,1.0774033860955423,-0.05440274475569478,0.4455872342268414,0.8770356794045281,0.40151972397925806,0.7855457857114427,1.6719699432944737,0.3377722248175691,1.2276862615447421,2.5454906864221916,1.2530385469567735,2.842277179374306,3.770381107330841,0.0,2.1722438511061792,0.019100745807947628,2.2614704911440544
7570,1.8749227997344502,2.059571583075367,0.5460619850223123,2.5547294903503466,1.563473871842894,5.481780056644277,2.109535856865206,0.09335901597877097,0.4667950798938544,8.503304626888479,1.4031345329609668,4.689263591241184,0.7064850364636531,3.3472058020979247,1.3210972154119727,2.8752454324004626,-0.45748131259049174,-1.3732498275150045,1.2479065428718201,6.531365674461078,0.3151006153909874,0.03770733374202357,0.08923468126555703,-0.08833279997036156,-0.03912946789534034,0.20676073445950346,0.2306268091735908,0.0009855230700479833,0.30082499955965775,0.4504554099924683,0.08705555395364072,0.5848428989670024,-0.03763779336217688,0.36820086583047273,0.46897907835987007,-0.43679304833738464,0.5515503495116916,1.0659421272729679,-0.4699603947789989,0.9243100890027278,0.9350965407202421,0.605471866651007,3.9307099540139694,0.6111111111111112,0.0,0.6111111111111112,0.0
7575,0.26945896661983915,-1.50069539016063,-0.03867300750397423,-0.5804424803278312,0.6853030924863796,1.3105165884664471,0.6466300849824052,0.10756515241667072,0.5378257620833541,1.26789987022197,0.05150072574960596,-0.6784669739720053,0.5935954672189752,1.4132556239332899,0.7822594482049547,1.6212442281949473,0.033488580351304836,0.1615623139516078,-0.17784557122476702,-1.091909836144528,-0.08858979849187654,0.057695949889239546,-0.1788368779725111,0.10640516271350983,0.01863708601881347,-0.02998143759033058,0.02972512191136485,0.08376362946840117,-0.1939130897722832,-0.1837669202374243,0.11900099781961582,0.38926059064895924,-0.24731455762753898,-0.02150634147187133,0.2520568676616773,0.15496215760790866,-0.04099528770173164,0.6787230770448718,-0.07855555478042789,-0.04843187832373704,0.1812093957700776,0.433104536709037,2.6277184894725796,5.765838289177314,0.0,6.231822610200282,1.1194524664527554
7576,1.1103312364115416,3.705480887770483,0.5041130522981608,1.482181959664898,2.1341498939378756,4.566634528269074,2.638262946236036,0.3159154738244563,1.5795773691222816,7.628393857056253,2.519804544542662,6.034196482185765,0.12148022320035666,0.00845645523878194,2.0222631652930136,4.429064109578221,0.8411032579151668,2.6921158997033316,-0.1727288381270321,-0.9813811650443712,0.45166282355973253,0.13784082689545207,-0.011995535624826314,-0.0026444256442097235,0.005688291762493085,-0.03611549223129485,0.44260698279626004,0.1395289852262644,-0.056135002187018244,0.5635309420915027,-0.04595941768875615,1.635860953293988,0.35146038068897445,0.03097685906783791,-0.011647127853888044,0.3601017053247485,-0.12497272784594042,1.6040771479571634,0.704134789466706,-0.1015700794105206,1.9855838582521552,0.18737004441188795,6.18106851714249,4.050184900119412,4.3153165570948895,2.901834480736095,4.628191362936287
7577,1.0694184087436416,6.60335177968859,0.7536018906481642,3.305688818582964,3.770271334453001,9.132490395534838,4.523873225101164,0.933173720463828,4.665868602319139,17.10404781643694,3.0011282324057857,8.27393539495536,1.5164016431415779,4.152868607536402,1.9591523779304845,3.820437545982747,2.524869055910004,8.305615071896367,0.03564013212238222,0.2230760879077587,0.01615148048376803,0.7301008329088909,0.08577561945596933,-0.08964163415106341,-0.011604409256874056,0.003963868143198149,-0.07055172908852753,0.7203297303675167,0.09341696643258018,0.8384338303226729,-0.09137555358640996,1.553915975947873,0.6826377702083107,-0.09804885336553615,0.4542885750893373,1.1061276762725119,0.022397510013095957,2.0174334196956765,1.7921694610893883,-0.07217999634510083,2.1534982450634663,1.599364213037768,7.060387360655563,2.61055203577449,1.6415415557657882,2.883798254357428,1.851369011732032
7578,2.6115612886624375,2.524263055026499,0.7578915547236114,2.891218911739273,1.697157870957648,3.6293469074551865,2.4550494256812594,0.4504741279017873,2.2523706395089373,8.772936458703397,0.31224342258441284,0.4584147492355146,2.1449394893207123,6.0482159509390865,-0.02383290138869265,0.029003736425910587,3.2992782606166613,10.640529088426243,-0.8136444197023855,-4.114942571773808,-0.00329670940883314,0.019626460593746828,-0.08682304698808702,0.07589770758909001,0.6995065119428323,0.026733871031759674,0.0766757441050224,0.7216752392742748,-0.05498957530700817,-0.061610166790627766,0.8103288682977142,-0.20402035712480726,0.7677015858780034,-0.23012308654652908,0.06036062929640951,1.7951374370775972,-0.5596828105404423,-0.13086195339239287,2.5675594077340023,-0.7849921417250646,0.3543495899483201,1.3187659505539293,5.422444841024058,1.5891673866676077,0.39767530049957633,1.596899353490155,0.3511605211299097
7583,1.9479033860332842,-1.3701619948880215,0.996628213988475,5.327763614723481,2.1399821881702126,7.980554904729576,3.136610402158688,0.547825971216487,2.739129856082434,16.04744837553549,1.5643148312309159,7.006352521290395,1.5747843093601317,6.300619442672911,0.8894866063365084,1.926523625344881,0.38936083351111245,1.2425026300761637,1.906772416630975,10.221138666265235,0.13862846334917162,0.010779608914177716,0.8101916018901143,0.06347892255559509,0.035716069798316485,-0.05378025880348892,0.20067754324412304,0.04560358838259183,0.7546218753025544,0.956482552974216,0.042540560867215804,0.35051440569072634,0.14949350836569716,0.12218290294976888,0.33874588679148854,0.1837580088780117,1.0198971717530885,0.6847695084707065,0.33159511764102684,1.1403909110343882,0.6148950249478765,1.5343475880134456,6.495718795090266,0.9833337701114565,1.0264317610960758,0.9179706451388054,1.5801854704207525
7587,3.4375585101795174,5.097802974055058,0.6627980996786714,3.9629688472619424,3.0255012432512944,12.471119270514027,3.6882993429299664,0.45381671801628526,2.269083590081427,18.703171707857397,1.6343960293981334,6.4795849010412025,2.054949148223352,9.945658610825681,0.7371135741674558,1.5914833974695874,0.23890619643925018,0.5637016569123333,2.717433996821822,14.291553452557082,0.08804635127555442,-0.1627001156296177,0.02373857218799615,0.03536712810747744,0.004639829400277299,0.6814658553180538,0.12217598939071955,-0.15883236618322555,0.7036556917358106,-0.053612975894527876,0.7189852944228786,0.35639312749535074,0.32535157193033304,1.0179908165352254,0.2699819787225388,0.07422924295523262,1.0023520313291547,0.6224884546128973,0.39814724601256374,2.0188809225822184,1.693421206067474,1.3395931852879923,3.8429217688288904,3.0839809685980506,4.730985261360858,3.447128529647222,4.856039036470482
